"Feature";"Gain";"i.Gain";"i.Gain.1";"i.Gain.2";"i.Gain.3";"i.Gain.4";"i.Gain.5";"i.Gain.6";"i.Gain.7";"i.Gain.8";"i.Gain.9";"i.Gain.10";"Maxima"
"mtarjeta_visa_descuentos__max";6,41545338003257e-05;0,000444189115261555;0,000617096629655102;0,000170224272213813;0,000105583579670807;6,76162285029951e-05;8,13096079910438e-05;0,000316016265895596;6,46877952879918e-05;0,000374938517946352;0,000134808344841643;0,000165893376164663;0,000617096629655102
"ctarjeta_visa_descuentos__ravg";NA;NA;NA;NA;NA;NA;6,55334199370233e-05;0,000191716453076647;9,83905759402571e-05;0,000288530849300713;6,97108629363822e-05;0,000164521791926071;0,000288530849300713
"mvr_msaldodolares2__max";0,000425566911252666;0,000785379682164704;0,00050702263848586;6,98622313781072e-05;2,60304520489178e-05;9,93547474193215e-05;7,24075152242759e-05;0,000298041712525488;0,000108570740121107;0,000573598570431396;0,000127786727795579;0,000161726557751571;0,000785379682164704
"mcheques_emitidos__max";7,13434941031909e-05;0,000134128881852136;0,000259376571415174;0,000119750398631007;0,000147213560669976;0,000124538938089384;0,000216733264439286;0,000202434012661707;0,000163036764390066;0,000209004016601331;0,000118020581520907;0,000160275143715648;0,000259376571415174
"mcheques_depositados__ravg";0,000106351617248745;0,000445370516236314;0,000500308253273961;0,000229356491361173;8,01174335982109e-05;0,000161725851959601;0,000100103484298042;7,3752141014537e-05;5,34664506674444e-05;0,000432852739560473;0,000152383625347315;0,000158654010459861;0,000500308253273961
"mforex_sell";0,000198315703479221;0,000179894332655294;0,000321770928092847;3,32733371920547e-05;0,000175449272966993;7,53738395549218e-05;0,000530655894648772;0,000251778927724102;0,000508624889356105;0,000222608999040441;0,000107149169136472;0,000158597248852767;0,000530655894648772
"mplazo_fijo_dolares__min";3,23812335449769e-05;4,39293993124367e-05;0,000263964915251907;1,0777059041323e-05;9,92973935610463e-05;1,31612933043524e-05;0,000372905142213853;0,000332494139004609;0,000257500621182469;0,000127446250436507;0,000108130192423362;0,000158500225735543;0,000372905142213853
"cextraccion_autoservicio__min";3,64870307019764e-05;0,00025780257888647;0,000350193515212342;0,000207969057581453;0,00034519584570544;0,000508563151791727;0,000894971181379837;0,00166564328870277;0,000250025273822166;0,000290321880098752;0,000190070062244753;0,000158104216853439;0,00166564328870277
"ccomisiones_mantenimiento";1,96287426584429e-05;8,88829347847815e-05;0,000202597848860683;0,000156164224131894;7,95568533152943e-05;5,40065309197641e-05;0,000203180222251057;0,00016745093910556;8,843870937869e-05;0,000281009867091491;0,000326745034978751;0,000157157909898748;0,000326745034978751
"cplazo_fijo__tend";6,42734537783055e-05;0,000247132702094349;0,000534310826785901;0,000236940112035742;0,000334906168533993;0,00036753718949392;0,000589220920313233;0,000528797092822863;0,000355401217622591;0,000220729463853002;0,000186960022973127;0,000156949026660245;0,000589220920313233
"mttarjeta_master_debitos_automaticos__max";2,89744257932235e-05;0,00014470954411434;0,000205655983788536;0,000197684568765045;0,00025626390282663;0,000279222414685246;4,55121712101577e-05;0,000110121375822342;7,23540398464896e-05;0,00024068201711558;8,52939902637587e-05;0,000156748838673988;0,000279222414685246
"mprestamos_prendarios__min";0,000323073803301227;0,000306717352544038;0,000402323132113095;4,85944585204232e-05;0,000783818947353062;0,000273842002926631;0,000339863144796852;0,000405940563518549;0,000282768328257937;0,000169662404384613;0,000509499443320872;0,000155655221579411;0,000783818947353062
"mcajeros_propios_descuentos__max";3,72820605726773e-05;0,000199481556003695;0,000348402697635029;4,82124995011179e-05;2,47169953323791e-05;8,89520082319752e-06;5,65514467811557e-05;0,000194988423970696;3,29763601099837e-05;0,000206621692927832;5,82507854379716e-05;0,000155199996850953;0,000348402697635029
"mtransferencias_recibidas__max";NA;NA;NA;NA;NA;NA;0,000139841256780102;0,000435946070869648;0,000314593910081226;0,000290577682941168;0,000186465473859078;0,00015509497036666;0,000435946070869648
"cpagodeservicios";1,02416933547803e-05;5,0182779621755e-05;0,00016917394398552;1,86871127899727e-05;0,000104848690685221;0,000102021021117396;3,02781324417214e-05;0,000134906963110754;3,20756168346714e-05;0,000209801856305572;0,000200300455107199;0,000154891235599332;0,000209801856305572
"ccheques_emitidos__ravg";8,88787912761691e-05;0,000252631719205454;0,000315994437834376;2,12673387193745e-05;8,86382610944041e-05;0,000103495870893228;0,000233847288789578;0,000111253795463659;6,71409519030444e-05;0,000250384585956682;0,000100908695919185;0,000153654169918914;0,000315994437834376
"mvr_mpagosdolares";3,53732273308983e-05;0,000170135538970463;0,000284844698411612;0,000102153229346091;5,27331501820743e-05;4,20955486442656e-05;0,000145667456960972;0,000223529400298826;0,000177655151129498;0,00022818270736578;0,000113700200882017;0,000153042287109271;0,000284844698411612
"ccheques_depositados__ravg";1,07563094810624e-05;0,00037825969075875;0,000391692247690979;0,00022555940676026;8,95753096992617e-05;2,6715129406273e-05;0,000160456936858494;5,6534227265835e-05;0,000111628570430381;0,000298866796933563;0,000175750467787309;0,000150049131501212;0,000391692247690979
"Visa_mpagado__min";4,23135731519814e-05;0,000140832681862728;0,000310992421001745;8,75843181041463e-05;6,76539633822229e-05;8,84355661935851e-05;0,000249945595520959;0,0006344001919741;0,000221858786550842;0,000165471773963124;0,00019715111258911;0,000149375921605488;0,0006344001919741
"mv_mpagado__max";NA;NA;NA;NA;NA;NA;7,09769200498361e-05;0,000134546339843063;4,83794725101961e-05;0,000394013725369207;0,000216270408098827;0,000149020031094083;0,000394013725369207
"tpaquete4";2,99440723364023e-05;7,89766035651765e-05;7,34611782452283e-05;0,000227500117328179;0,000154726258045172;7,09220818865111e-05;0,000168143392210492;2,90907730234474e-05;0,000250417968486784;0,000143645870463654;0,000228528734242296;0,000148967140405296;0,000250417968486784
"ctarjeta_master__tend";9,81057578888776e-05;0,000262515837453345;0,0004455714221808;0,000247981259133475;0,000112672721730801;0,000155800078349103;0,000777478886876926;0,00033339299896071;0,00079795588480528;0,000560882123754567;0,000139101720364605;0,000148174609078211;0,00079795588480528
"mv_status03";NA;NA;NA;NA;NA;NA;7,50054598641936e-05;8,99986801008898e-05;0,000259435177689805;8,0682974797387e-05;2,63172068385728e-05;0,000147594249985949;0,000259435177689805
"ccuenta_debitos_automaticos__min";5,91664110724058e-06;0,000185073456194919;0,000290736284305766;0,000159703349262199;4,91366415615292e-05;6,56377247012231e-05;0,00012192722063793;0,000239131725913292;0,000125394575117193;0,000250612306334831;8,80455338806896e-05;0,000146084353726701;0,000290736284305766
"ctarjeta_master_transacciones__max";0,000302288887898852;0,000363204451139215;0,000287945737635857;0,000204090352911038;0,00015392321177955;7,41311021957014e-05;0,000578407836650431;0,000424301295417991;0,000615463549083499;0,000310941418412134;0,000155723356599562;0,000144786836384912;0,000615463549083499
"mv_msaldodolares__max";NA;NA;NA;NA;NA;4,03910326203086e-05;8,97714169309955e-05;9,07778281577805e-05;1,10372046239662e-05;0,000310401639976627;4,33692307786501e-05;0,000144004873697548;0,000310401639976627
"ccomisiones_mantenimiento__max";NA;NA;NA;NA;NA;3,05409092541677e-05;0,000380631239170251;0,000287294716526278;0,000199629169169536;0,000228376137493736;6,4752662283608e-05;0,000143596050893277;0,000380631239170251
"mv_status07__max";NA;NA;NA;NA;NA;0,000196246265421187;7,78378779738132e-05;0,000329275573285971;0,000271976523753626;0,000318110905295201;8,03992791440865e-05;0,000143365597077559;0,000329275573285971
"mpagodeservicios__max";7,74045492373083e-05;0,000431984200195341;0,000439224020340539;0,00026450602926935;0,000160483808352027;0,000116067708295075;0,000529216994921151;0,000436424152230883;0,000252857796352626;0,000379910621407248;0,000144778540965971;0,000142080176221702;0,000529216994921151
"Master_mpagosdolares__tend";4,45773816099191e-05;0,000169940319479752;0,000305040713391107;0,00027828732437841;0,000298936961229954;0,000174661442223774;0,000131671548839937;0,00036060415632257;7,70162024455859e-05;0,000143549349138632;0,000150879260164607;0,000141291289465337;0,00036060415632257
"minversion2__max";5,55436751820602e-05;6,58959447571651e-05;0,000241141613516005;0,000197291744228606;0,000183084732086729;0,000167535548227759;0,000178419939640106;0,000156050572318059;0,000102731612193247;0,000172657588819004;0,000190177279952307;0,000140023902171212;0,000241141613516005
"ctransferencias_emitidas__max";NA;NA;NA;NA;NA;NA;0,000167488787285637;0,000321653787497696;0,000165062999833575;0,000403195923177332;7,91668555205263e-05;0,000139016266123813;0,000403195923177332
"minversion2__min";2,05797118853261e-05;6,92908025784935e-05;0,000267200443891566;3,77069312634894e-05;0,000210246313170866;6,68959022021589e-05;0,000205941847850492;0,000265403339867747;0,000195982920336527;0,000138745492650512;0,000170410155789229;0,000137873711530485;0,000267200443891566
"mv_mpagado__min";2,06345762020388e-05;0,000104629963997089;0,00025856448231387;0,00023053036965094;0,000190676486634699;0,000128018916708536;0,000202922804295186;0,000133019738483154;4,68020239116242e-05;0,000221501776876599;0,000186125864165944;0,000137186563332295;0,00025856448231387
"tpaquete4__max";2,49895089566591e-05;5,0789470900201e-05;6,76705918001349e-05;0,000126938476925498;0,000137350603156602;0,000190868200693222;4,3262847678885e-05;0,000112110176382145;2,04619241907065e-05;0,000120642336731231;0,000134337678620488;0,000135635788993161;0,000190868200693222
"mv_cconsumos__min";NA;NA;NA;NA;NA;NA;0,000783608097641398;0,000270798202252481;0,00031904545575481;0,000369831352756719;0,00011801115691732;0,000133435719745365;0,000783608097641398
"mcheques_emitidos_rechazados__tend";6,55567359203966e-05;0,000118906727274004;0,000124054994285051;0,000173349349301768;0,000246001256023425;0,000206337754837228;0,000139449262913512;0,000140614466559228;9,85474610749711e-05;0,000119409856405126;7,56495452941704e-05;0,000132588399192286;0,000246001256023425
"ccheques_emitidos";0,00011437999120059;6,02910076784533e-05;0,000102680180988201;0,000101389921857547;7,72903996177154e-05;0,000125965375939116;0,000144600958572238;5,71340387207886e-05;6,80752702471838e-05;0,000138493633756547;0,000210258313156691;0,000131781592181758;0,000210258313156691
"mvr_msaldodolares";5,76390688538097e-05;0,000247157206158315;0,000294219550531695;6,16635762635032e-05;6,73952009786609e-05;4,46139986053885e-05;0,000240433117592584;0,000222719391774464;0,000192619901824379;0,000312067654426233;8,97478427591796e-05;0,000131781468573501;0,000312067654426233
"ctransferencias_recibidas__tend";NA;NA;NA;NA;NA;NA;0,000523408119806098;0,00103759235529149;0,000217369422150596;0,00027098787413348;8,04495234937557e-05;0,000131157869199408;0,00103759235529149
"cseguro_accidentes_personales__max";NA;NA;NA;NA;NA;NA;NA;NA;NA;0,000179629924116093;9,70732019075439e-05;0,000130909104773582;0,000179629924116093
"cpagodeservicios__ravg";8,10623179316646e-05;0,000453471186124567;0,000587671006269748;0,000338574639820786;0,000138835909867816;0,0002399641029388;0,000188176226328982;0,00028708161068974;0,000156753685828863;0,000388191214397568;0,0001160180456387;0,00013028834343971;0,000587671006269748
"mprestamos_hipotecarios__min";5,74939830385587e-05;5,72761041901881e-05;0,000115134121685984;7,7701210483524e-05;0,000322963502381484;0,000217655211947846;6,3256168691642e-05;0,000162891012290311;5,53113933818985e-05;9,85338079555566e-05;0,000115368238628261;0,000125638257945793;0,000322963502381484
"mtarjeta_master_consumo__max";NA;NA;NA;NA;NA;NA;0,000277598216772359;0,000164769743950665;0,000145012163934673;0,000260702099200154;0,000118979924785698;0,000125565111555932;0,000277598216772359
"ccheques_emitidos_rechazados__tend";0,000266463167591716;0,000113514277339104;0,000183365779065023;0,000148454904222691;6,78558102018513e-05;5,03257689774834e-05;0,000270159458656459;0,000245884421922114;0,00029156674626186;0,000132603470486075;8,76868578316154e-05;0,000123677570802306;0,00029156674626186
"Visa_msaldodolares__min";2,49324031060716e-05;0,000118348053013711;0,000323454746207199;0,000194859821323929;0,000173629290095579;0,000126671259240433;0,000167137236313523;0,000247659085197423;0,000103132088523361;0,000161191076880847;0,000116610724416195;0,000123634423092893;0,000323454746207199
"cprestamos_prendarios";2,6083320545523e-05;8,43712849702416e-06;6,30561816009391e-05;0,000104072410099403;2,92021699425231e-05;8,92853695834622e-05;3,84375926634046e-05;7,74298492598193e-05;2,55131866924208e-05;7,38611644871665e-05;4,12936336483846e-05;0,000123470852714922;0,000123470852714922
"cseguro_vivienda__tend";NA;NA;NA;NA;NA;NA;0,000187889879348049;0,000254472566168081;0,000171891914263023;8,93726746296132e-05;7,51573470066746e-05;0,000123156684672274;0,000254472566168081
"Master_mconsumosdolares__tend";4,98279493427473e-05;0,000252997832293512;0,000269045903391931;0,000170755911785591;0,000204035705622821;0,000137681761784168;0,000395974927453947;0,000319612878402819;0,000167426016406994;0,00020692020525059;7,92461697054566e-05;0,000120691765738488;0,000395974927453947
"catm_trx__min";NA;NA;NA;NA;NA;NA;0,000261215858473909;7,91956249851089e-05;5,53697268775664e-05;0,000214217435749599;4,55969992342612e-05;0,000120118249246149;0,000261215858473909
"mcheques_emitidos__ravg";7,16896266649513e-05;0,000211458099325364;0,000334471472449178;0,000129449480535121;2,86348791527035e-05;1,38652119089254e-05;0,000271502294871421;0,000195007237469579;0,000451182170530915;0,000251755534808603;0,000140924611873168;0,000117782617993857;0,000451182170530915
"mv_mpagosdolares";NA;NA;NA;NA;NA;NA;9,26718286661495e-05;0,000133066318684879;0,000119579922462877;0,000137621921019965;1,56995519971912e-05;0,000117607648499913;0,000137621921019965
"cseguro_vivienda";NA;NA;NA;NA;NA;NA;4,42236456911239e-05;5,87266383288526e-06;5,03015946644563e-05;0,00010942027335851;8,21860366100991e-05;0,000116680417349301;0,000116680417349301
"ccajas_otras";NA;NA;NA;NA;NA;NA;2,92505536651347e-05;0,000145451278687582;6,09534193371527e-05;0,000146756951128519;2,04462976474095e-05;0,00011369654292873;0,000146756951128519
"ccajeros_propios_descuentos__tend";NA;NA;NA;NA;NA;NA;0,000219437986645887;0,000453346703187136;0,000206235949665621;0,000255749794433132;0,000169166445988727;0,000113272300395765;0,000453346703187136
"ctransferencias_emitidas";0,000179823482155272;0,000226737286501425;0,000345888188297242;4,40751669249198e-05;2,93144275666445e-05;2,85070957615264e-05;0,000305987595491778;0,000157574512446364;5,38055711616622e-05;0,000301458042978253;7,95854026368032e-05;0,000109682814679276;0,000345888188297242
"ctarjeta_visa_debitos_automaticos__min";0,000294430509035371;0,000345603492157977;0,000431320288961929;0,000182189625693211;1,48991595346964e-05;3,1522166341741e-05;0,000174846134624808;0,000306320923427562;0,000130992627179888;0,000299007356983961;0,000140377897189377;0,000109558803224245;0,000431320288961929
"tcuentas__ravg";1,84185203811261e-05;0,000109486525662001;0,000212245928897739;0,000288108756794753;0,000251851314254853;0,000176549885833055;0,000160166073320318;0,000529138069303962;0,000149096873621329;0,000181865302485462;9,48836007837715e-05;0,000108901782933317;0,000529138069303962
"Master_mpagosdolares__max";7,61150156245475e-05;0,000107720621336779;0,000175971986573086;0,000178732789067583;0,000101951716613577;0,000171241873898775;0,00012491265002765;0,000191590730696099;0,000145754161756047;0,000194037321037067;0,000122515397496223;0,000108855067172581;0,000194037321037067
"mtarjeta_master_descuentos__max";0,000221768059547828;0,000167263531619593;0,000264478703854275;1,44103191392852e-05;6,25988494650913e-05;4,50994035842337e-05;0,000165287350723463;0,00033964416226879;0,000114687785517997;0,000117173517080889;0,000102598016683855;0,000108567618579648;0,00033964416226879
"ctarjeta_visa_descuentos";0,000211451387572718;0,000101827441830592;0,000202103805880194;0,000106598125484848;4,66469965071557e-05;2,44450097359654e-05;0,000290920841544296;0,000339412942476393;0,000210854671698023;9,94337698923401e-05;6,14267652466544e-05;0,000107750789936068;0,000339412942476393
"cseguro_vida__tend";NA;NA;NA;NA;NA;NA;0,000101221497045237;0,000246843156653142;0,000121527502510264;0,000119347193703988;8,93336267733202e-05;0,000107609977791268;0,000246843156653142
"Master_msaldodolares__tend";1,45106871017975e-05;0,000190088691425519;0,000289494485874378;4,60151863170853e-05;2,11363462411695e-05;3,26483460396432e-05;0,000110077824176938;0,000233987861155766;7,00115076036119e-05;0,000218976201864101;3,66146353170985e-05;0,000107445813451544;0,000289494485874378
"mpagomiscuentas__min";2,43687723403188e-05;0,000322330918307809;0,00056417839662184;0,000254615838647754;0,000569293341947643;0,00047625784495458;0,000715504748254185;0,000520370530891514;0,000761838238232592;0,000424386968167699;0,000242377018561424;0,000106875652575558;0,000761838238232592
"minversion1_pesos__min";3,66669065177256e-05;1,02329352017413e-05;9,80771117509075e-05;1,46658246947824e-05;0,000259609500241234;0,00019678885679321;3,14718435731204e-05;0,000162437036590884;4,04993283443313e-05;4,0143909341325e-05;9,65601267997574e-05;0,000106643942610997;0,000259609500241234
"Visa_delinquency__max";8,52358985356088e-05;0,000329579838272655;9,72959450412344e-05;0,00118456052335413;0,000465284870020873;0,000101383568668641;0,000363930133591935;0,000105740231135844;0,000122546145637773;0,000501524576945574;8,317472014926e-05;0,000105371079230306;0,00118456052335413
"Visa_mpagosdolares";2,0943715297434e-05;0,000119408400118269;0,000228312297013275;4,21726350312211e-05;5,19144903680565e-05;1,21630498322121e-05;0,000105546466260254;0,000142610447107357;7,8156825210132e-05;0,000232654115025808;1,38097611241353e-05;0,000104373588557992;0,000232654115025808
"Master_mpagado__min";NA;NA;NA;NA;4,9619210641372e-05;1,22118832862472e-05;8,32446920186152e-05;0,000108987663135974;0,000218579185027509;7,94521419193786e-05;5,49913132656694e-05;0,00010428667763961;0,000218579185027509
"cprestamos_hipotecarios__min";1,01320319001923e-05;6,62084559521072e-06;5,50212587655083e-05;8,03289228746786e-05;0,000116322358563072;0,000101443201998816;5,50491866194011e-05;8,29704307929327e-05;5,12447247721828e-05;5,70595757368302e-05;2,34002531396037e-05;0,000104233012927692;0,000116322358563072
"mv_msaldodolares";4,78252336756906e-05;9,92986721238838e-05;0,000158424960149393;3,64693187134612e-05;7,45818792542086e-05;9,29987824570515e-05;0,000126594849414375;7,71553952796747e-05;0,000212690348820323;0,000180935693265711;7,73454961093285e-05;0,000104208042588318;0,000212690348820323
"ctarjeta_master_descuentos__ravg";NA;NA;NA;NA;NA;NA;2,46283448442421e-05;9,44977486304172e-05;3,24347322391605e-05;0,000150444910541788;9,7437844973911e-05;0,0001030599339175;0,000150444910541788
"ctarjeta_debito";0,000127809222501219;0,000192639376607324;0,000302662414250988;0,00016379067909722;8,11652903753215e-05;0,000116831580698644;7,25586899855969e-05;0,000122679576577545;7,39003403456012e-05;0,000221418935193429;0,000108918511027508;0,000102819257805975;0,000302662414250988
"Visa_msaldodolares";NA;NA;NA;NA;NA;NA;0,000166234659861204;0,000188002261654255;6,38778992848117e-05;0,000251687765288168;5,41223282810471e-05;0,000102044937827823;0,000251687765288168
"cprestamos_prendarios__min";NA;2,36051069358163e-05;4,80674407208897e-05;9,17540546259401e-05;0,000143252218993097;0,00011978250756136;4,67382110512478e-05;3,69832880743024e-05;2,19554198636234e-05;8,36318426813171e-05;8,76382030446897e-05;0,000100703945830106;0,000143252218993097
"mcheques_emitidos_rechazados";0,000211659773127365;0,000127303968963073;8,54152543201371e-05;0,000317736458879701;0,000189038142697972;0,0001961724453897;0,000173437557030133;0,00010720294871591;0,000218340016341687;0,000103965960397041;7,31052933717394e-05;9,9026219791489e-05;0,000317736458879701
"Master_delinquency__max";NA;NA;NA;NA;2,97087585104729e-05;2,95974951539195e-05;0,0011092951201976;0,000165704439612593;0,00172812788727726;0,000201185639239298;3,80455540226133e-06;9,83323448426735e-05;0,00172812788727726
"mcajeros_propios_descuentos__ravg";0,000154612006962134;0,000311317705865418;0,000454761103560463;0,000153825806349772;5,36843056102846e-05;3,1481939435268e-05;4,672981801698e-05;0,000290415819181481;5,05000984554473e-05;0,000278537027586092;6,21864046393835e-05;9,78383398965372e-05;0,000454761103560463
"thomebanking";NA;NA;NA;NA;NA;NA;5,47926631268703e-06;3,55847709989099e-05;2,79075584567926e-05;0,000222162528050364;5,68047596238401e-05;9,55917761521356e-05;0,000222162528050364
"cplazo_fijo__min";6,35288995268392e-05;9,95890800566618e-05;0,000177476382203871;8,97040307881356e-05;2,25162317627202e-05;3,244047320841e-05;0,000215072592634797;0,000212513483346667;0,000151113091718199;8,38667902829389e-05;8,01805007536558e-05;9,5120739599961e-05;0,000215072592634797
"minversion1_pesos__max";4,41859257258541e-05;9,3833621269738e-05;0,000265186871639207;9,47779747313595e-06;7,19729216954944e-05;6,93975263973808e-05;0,000231179198623901;0,000172142013529858;0,000140901093026475;9,4778322674571e-05;9,74796791598436e-05;9,41682728338132e-05;0,000265186871639207
"mcaja_ahorro_adicional__min";NA;1,81773838458125e-05;0,000104086481194979;8,70306759893807e-05;0,000133730164629069;6,9436817258231e-05;8,20824312880685e-05;5,20631160692673e-05;2,89668108241538e-05;0,000106606475312513;0,000126718029744434;9,33896181388419e-05;0,000133730164629069
"matm_other__min";NA;NA;NA;NA;NA;NA;9,32000232779436e-05;0,000282922927735881;2,56818554979193e-05;0,00016059954353304;5,43822015477207e-05;9,31737546457664e-05;0,000282922927735881
"ccheques_depositados__max";NA;NA;NA;NA;NA;NA;0,000249059199510955;5,64152209417434e-05;9,85392697613411e-05;0,000190436902104051;8,0359848934319e-05;9,27181798276891e-05;0,000249059199510955
"ctransferencias_recibidas__ravg";NA;NA;NA;NA;NA;NA;0,000207773429184053;0,000371275985651779;7,04635618081061e-05;0,000197062504494594;1,35909278014934e-05;9,25926853411287e-05;0,000371275985651779
"ccheques_depositados_rechazados__tend";5,1484331871229e-05;9,834617359981e-05;0,000147541472105881;7,34595923725284e-05;9,38644863291181e-05;2,88354268284284e-05;0,00021759784322556;0,00020667297740057;9,88912095899317e-05;7,88125470667079e-05;5,86193739599711e-05;9,11883582920366e-05;0,00021759784322556
"ctarjeta_master_debitos_automaticos__max";NA;8,14181567570824e-05;9,68068659730277e-05;3,10349490110807e-05;2,34279017429923e-05;4,3520890982474e-05;1,30097512955448e-05;7,01519112888366e-05;1,29065848215457e-05;0,000153118930080048;3,58709885158353e-05;9,07552710799616e-05;0,000153118930080048
"cinversion2";NA;4,77155137193737e-05;0,000134541592476319;0,000116782232221147;0,000110709715260954;7,02785021046269e-05;8,01475104142568e-05;0,000123972967674207;4,9650818652613e-05;8,63010091668839e-05;7,74095881141531e-05;8,88988048266968e-05;0,000134541592476319
"ccheques_emitidos__max";NA;NA;NA;NA;NA;NA;0,000225737787267993;0,000156510278725556;0,00029067518179816;0,000167742830747512;8,27197239159705e-05;8,86847361950713e-05;0,00029067518179816
"cforex__max";NA;NA;NA;NA;NA;NA;8,29879211812309e-05;8,5126876140541e-05;4,89812178592657e-05;0,00021103723765907;7,2270257337957e-05;8,86601032366748e-05;0,00021103723765907
"mcaja_ahorro_adicional__max";7,11800793419012e-06;1,99341977055897e-05;7,94650356317593e-05;0,000257803177715814;5,0968819947677e-05;3,00053801081317e-05;3,01475200814589e-05;3,23120602946193e-05;2,23251261358787e-05;9,31249977158289e-05;4,30959078925266e-05;8,80499363611317e-05;0,000257803177715814
"internet__min";6,4044361146775e-05;0,000329611258907932;0,00016073843234794;0,000137022319763784;0,000248766936483263;0,000406326860930848;0,000104070005239215;0,000114179995820756;0,000271000308684441;0,000135815959442581;0,000104540656190637;8,75025104414359e-05;0,000406326860930848
"cpagomiscuentas__min";NA;NA;NA;NA;NA;NA;0,00021311014382051;0,000163569737843061;0,000690241031488887;0,000167260088602351;0,000133484937714593;8,58804676482707e-05;0,000690241031488887
"cseguro_vivienda__min";NA;NA;NA;NA;NA;NA;4,18332043464288e-05;1,34342451583937e-05;4,13040826519205e-05;0,000134071394762953;4,81405038722152e-05;8,51398567386688e-05;0,000134071394762953
"mv_mpagosdolares__max";NA;NA;NA;NA;NA;NA;7,19253260849161e-05;0,000121135052351293;2,75980581610721e-05;0,000276574621082247;0,00010829116735092;8,4921221290305e-05;0,000276574621082247
"Master_mconsumosdolares";0,000149719512029668;0,000121715339977873;6,57842111484828e-05;7,37140876950706e-05;0,000110468015857656;0,000160998688606315;0,000149511603063938;4,95993905907001e-05;6,03887503735117e-05;0,000121472058420083;3,4475108351653e-05;8,4297093638067e-05;0,000160998688606315
"mplazo_fijo_dolares__max";0,000246786562890713;0,00047911719564829;0,000490584077059811;8,93795020651948e-05;9,34161361351431e-05;9,73401774261851e-05;0,000461554564011451;0,000331783319720974;0,000316658274132826;0,00026107606607468;0,000186598599797483;8,4093462680271e-05;0,000490584077059811
"cinversion1__tend";0,000176313773379268;4,50241735686468e-05;0,000228412379015553;8,8465059316288e-05;1,0270807129112e-05;2,08526326335832e-05;0,000236629068369424;0,000338938834886259;0,000402098834647772;7,86973658473077e-05;7,17277620202855e-05;8,37641118247537e-05;0,000402098834647772
"Master_mconsumosdolares__max";0,000111398222673521;0,000180307978337163;0,00012663338001118;0,000129913666728453;2,38961789630737e-05;3,08981251673413e-05;0,000125904759485218;0,000172197217886865;0,000130628553397691;0,000191531270950157;5,89055028063914e-05;8,0617665390303e-05;0,000191531270950157
"Master_mpagosdolares__ravg";6,52779309491841e-05;0,000116533425617151;0,000129792330962551;0,00018398576062389;3,42387758131511e-05;2,30390092665884e-05;0,000277990427551671;0,000139445785290389;7,67889581483234e-05;0,000133611708766885;0,000105699215997622;8,04659017412472e-05;0,000277990427551671
"cforex__ravg";NA;NA;NA;NA;NA;NA;0,000272904031537542;0,000198681254733076;0,000284265480600429;0,000405460218670374;0,000144996944682132;8,02228468396574e-05;0,000405460218670374
"mprestamos_hipotecarios__max";NA;3,31701019934276e-06;9,21761453223467e-05;3,53631618653178e-05;0,000101508259971769;0,000123367505427231;0,000116993319496109;0,000135877130176046;7,57896619971877e-05;5,66256862104569e-05;0,000141497660571084;7,99419976433896e-05;0,000141497660571084
"Master_mpagado__max";6,8285596278276e-05;0,000179610190811537;0,000218453943355182;0,000127736063423669;0,000141491492563041;0,000134917115685509;2,56412344869956e-05;0,00010820879672989;3,71341836745456e-05;0,000232084550230091;5,23976671058914e-05;7,78102899151895e-05;0,000232084550230091
"mcheques_depositados__min";NA;NA;NA;NA;NA;NA;2,43749846175595e-05;5,94942877583778e-05;5,19806006832284e-06;8,39803311686298e-05;9,98379651885884e-05;7,74815987050333e-05;9,98379651885884e-05
"Master_mpagado";NA;NA;NA;NA;NA;NA;0,000168261690952982;0,000207477734608465;0,000160177294268194;0,000144884456457085;5,35576555491035e-05;7,74191735923614e-05;0,000207477734608465
"cinversion1__min";NA;3,72739657046099e-05;0,000146127863925286;7,54214037850573e-05;0,000189181111960317;0,000219412108101166;8,77559817547293e-05;0,000143651191458508;8,55316375528213e-05;5,42452499750689e-05;8,12474909806527e-05;7,65193589938736e-05;0,000219412108101166
"Master_mconsumosdolares__ravg";NA;NA;NA;NA;NA;NA;4,64759378968873e-05;0,000100741170426229;3,66619782448685e-05;0,000196297045204169;2,71401857445824e-05;7,58739010246251e-05;0,000196297045204169
"cforex";NA;NA;NA;NA;NA;NA;5,62032653296635e-05;0,000197436847587255;9,28751056294248e-05;0,000121108978262542;8,09550696987086e-05;7,52506260553179e-05;0,000197436847587255
"Master_cconsumos__min";NA;NA;NA;NA;NA;NA;6,58327004395796e-05;0,000148777021136783;0,000126320513264321;0,000161435105109545;6,31019497157807e-05;7,49512373596268e-05;0,000161435105109545
"ctarjeta_master_debitos_automaticos";NA;NA;NA;NA;NA;NA;1,04574958752109e-05;9,52478151280069e-05;1,615016328147e-05;8,44065296948208e-05;5,40449914211633e-05;7,44797267082513e-05;9,52478151280069e-05
"mcheques_emitidos__min";NA;NA;NA;NA;NA;NA;5,10322602827098e-05;1,83432476181934e-05;1,37156619407182e-05;7,22747525639581e-05;2,66479200466789e-05;7,38068632902173e-05;7,38068632902173e-05
"Master_msaldodolares";NA;4,14299512325407e-05;0,000100123182078;0,000107090606125667;0,000172360426419277;0,000181566991233865;9,79659907375139e-06;7,96759727554884e-05;4,99166871621239e-05;9,39066382749581e-05;3,3749936458578e-05;7,34219533326056e-05;0,000181566991233865
